OrderID,Year,Month,Region,Product,Category,Quantity,UnitPrice,Sales,CustomerRating
3686,2023,10,South,Headphones,Accessories,10,300,3000,2
3687,2024,4,West,Phone,Mobile,15,150,2250,2
3688,2022,9,North,Smartwatch,Accessories,7,150,1050,3
3689,2022,3,East,Smartwatch,Accessories,12,200,2400,3
3690,2025,6,Central,Laptop,Computers,3,50,150,4
3691,2022,2,South,Tablet,Mobile,15,150,2250,2
3692,2022,8,West,Headphones,Accessories,7,200,1400,3
3693,2023,2,North,Smartwatch,Accessories,6,300,1800,4
3694,2022,10,South,Phone,Mobile,10,300,3000,4
3695,2023,3,West,Tablet,Mobile,10,100,1000,4
3696,2022,8,East,Laptop,Computers,12,200,2400,2
3697,2025,5,West,Camera,Electronics,7,150,1050,3
3698,2024,7,North,Phone,Mobile,11,800,8800,2
3699,2022,8,South,Camera,Electronics,1,800,800,1
3700,2024,6,South,Laptop,Computers,10,150,1500,3
3701,2022,2,East,Laptop,Computers,4,150,600,2
3702,2024,2,East,Tablet,Mobile,6,50,300,2
3703,2022,10,North,Camera,Electronics,13,150,1950,3
3704,2025,8,Central,Phone,Mobile,11,50,550,4
3705,2025,10,South,Camera,Electronics,3,300,900,3
3706,2023,3,North,Camera,Electronics,12,300,3600,5
3707,2024,12,Central,Smartwatch,Accessories,4,300,1200,1
3708,2024,9,West,Smartwatch,Accessories,3,50,150,4
3709,2025,10,South,Laptop,Computers,7,1000,7000,2
3710,2025,6,North,Phone,Mobile,13,150,1950,3
3711,2024,8,Central,Smartwatch,Accessories,1,150,150,3
3712,2024,11,Central,Headphones,Accessories,5,50,250,3
3713,2023,6,West,Camera,Electronics,9,200,1800,4
3714,2022,12,Central,Phone,Mobile,7,150,1050,3
3715,2023,6,East,Headphones,Accessories,8,150,1200,2
3716,2024,2,Central,Camera,Electronics,14,500,7000,4
3717,2023,3,East,Phone,Mobile,9,150,1350,1
3718,2024,12,West,Laptop,Computers,9,150,1350,2
3719,2025,4,Central,Tablet,Mobile,8,150,1200,3
3720,2022,3,South,Phone,Mobile,11,50,550,2
3721,2023,10,North,Tablet,Mobile,2,300,600,1
3722,2025,3,West,Smartwatch,Accessories,12,800,9600,1
3723,2022,5,East,Phone,Mobile,7,800,5600,1
3724,2023,3,North,Smartwatch,Accessories,6,800,4800,4
3725,2022,12,South,Tablet,Mobile,11,50,550,5
3726,2023,4,East,Laptop,Computers,1,100,100,2
3727,2023,3,East,Smartwatch,Accessories,10,150,1500,4
3728,2025,1,North,Laptop,Computers,2,200,400,4
3729,2025,8,North,Laptop,Computers,15,150,2250,3
3730,2022,11,West,Headphones,Accessories,5,800,4000,1
3731,2025,5,South,Headphones,Accessories,7,150,1050,5
3732,2022,10,East,Camera,Electronics,6,50,300,2
3733,2024,7,North,Headphones,Accessories,3,200,600,4
3734,2023,11,North,Headphones,Accessories,11,150,1650,2
3735,2022,1,Central,Phone,Mobile,13,800,10400,3
3736,2025,5,South,Tablet,Mobile,12,100,1200,2
3737,2024,5,East,Camera,Electronics,2,800,1600,1
3738,2023,8,West,Camera,Electronics,4,1000,4000,4
3739,2025,1,West,Smartwatch,Accessories,6,1000,6000,2
3740,2023,10,North,Tablet,Mobile,10,300,3000,3
3741,2025,6,East,Headphones,Accessories,13,100,1300,1
3742,2022,2,West,Smartwatch,Accessories,9,1000,9000,5
3743,2023,5,South,Smartwatch,Accessories,10,200,2000,1
3744,2025,5,East,Phone,Mobile,5,200,1000,3
3745,2023,4,East,Laptop,Computers,13,1000,13000,3
3746,2023,9,West,Headphones,Accessories,13,500,6500,5
3747,2023,6,East,Tablet,Mobile,8,50,400,5
3748,2025,3,West,Tablet,Mobile,12,200,2400,5
3749,2025,3,South,Smartwatch,Accessories,1,300,300,5
3750,2022,11,North,Headphones,Accessories,12,300,3600,1
3751,2024,11,East,Smartwatch,Accessories,6,200,1200,4
3752,2022,7,East,Camera,Electronics,5,150,750,2
3753,2022,10,South,Tablet,Mobile,13,50,650,4
3754,2025,1,East,Smartwatch,Accessories,2,300,600,4
3755,2022,5,South,Camera,Electronics,11,800,8800,4
3756,2024,4,West,Smartwatch,Accessories,15,300,4500,1
3757,2022,9,West,Headphones,Accessories,12,800,9600,3
3758,2025,3,West,Headphones,Accessories,5,800,4000,2
3759,2024,11,East,Headphones,Accessories,9,100,900,1
3760,2022,3,West,Smartwatch,Accessories,6,50,300,4
3761,2022,9,East,Camera,Electronics,3,100,300,3
3762,2025,1,East,Laptop,Computers,12,1000,12000,2
3763,2022,6,North,Tablet,Mobile,7,800,5600,2
3764,2024,7,Central,Camera,Electronics,4,1000,4000,5
3765,2025,8,West,Phone,Mobile,4,50,200,2
3766,2025,12,North,Laptop,Computers,14,800,11200,5
3767,2025,7,West,Phone,Mobile,3,150,450,5
3768,2022,9,West,Camera,Electronics,5,100,500,5
3769,2024,4,Central,Camera,Electronics,9,800,7200,3
3770,2025,8,South,Camera,Electronics,10,50,500,5
3771,2023,12,Central,Headphones,Accessories,4,300,1200,5
3772,2025,1,East,Smartwatch,Accessories,13,1000,13000,3
3773,2023,3,North,Laptop,Computers,14,300,4200,4
3774,2022,9,West,Laptop,Computers,5,800,4000,4
3775,2023,3,North,Laptop,Computers,7,800,5600,1
3776,2022,8,South,Headphones,Accessories,13,150,1950,5
3777,2023,8,North,Smartwatch,Accessories,3,100,300,5
3778,2023,4,West,Phone,Mobile,7,500,3500,1
3779,2025,5,Central,Headphones,Accessories,12,50,600,3
3780,2023,1,South,Phone,Mobile,7,300,2100,5
3781,2022,11,South,Smartwatch,Accessories,11,200,2200,3
3782,2022,5,East,Tablet,Mobile,11,50,550,5
3783,2022,7,Central,Smartwatch,Accessories,7,1000,7000,2
3784,2025,4,North,Laptop,Computers,10,500,5000,3
3785,2024,4,Central,Tablet,Mobile,10,150,1500,5
3786,2023,1,South,Camera,Electronics,13,300,3900,1
3787,2025,8,Central,Headphones,Accessories,12,100,1200,1
3788,2024,11,South,Headphones,Accessories,11,800,8800,1
3789,2022,7,East,Tablet,Mobile,15,50,750,5
3790,2022,6,North,Camera,Electronics,11,150,1650,2
3791,2022,8,North,Headphones,Accessories,13,50,650,5
3792,2022,8,North,Phone,Mobile,7,300,2100,2
3793,2022,8,South,Laptop,Computers,9,50,450,4
3794,2025,9,South,Phone,Mobile,9,150,1350,3
3795,2022,11,North,Tablet,Mobile,14,500,7000,4
3796,2023,11,West,Phone,Mobile,9,500,4500,3
3797,2022,7,Central,Laptop,Computers,2,800,1600,1
3798,2022,3,West,Camera,Electronics,10,800,8000,4
3799,2022,9,South,Headphones,Accessories,3,50,150,1
3800,2025,1,South,Phone,Mobile,10,100,1000,4
3801,2024,5,South,Phone,Mobile,11,300,3300,3
3802,2024,6,Central,Smartwatch,Accessories,7,150,1050,4
3803,2022,12,East,Laptop,Computers,2,150,300,2
3804,2023,7,Central,Tablet,Mobile,3,500,1500,1
3805,2023,8,East,Smartwatch,Accessories,2,150,300,2
3806,2025,7,North,Laptop,Computers,3,300,900,2
3807,2022,3,East,Smartwatch,Accessories,7,1000,7000,2
3808,2024,1,East,Headphones,Accessories,6,150,900,3
3809,2024,9,North,Phone,Mobile,12,800,9600,5
3810,2024,11,North,Headphones,Accessories,13,500,6500,2
3811,2023,2,East,Headphones,Accessories,14,300,4200,5
3812,2024,5,West,Headphones,Accessories,8,200,1600,4
3813,2023,7,North,Phone,Mobile,4,150,600,4
3814,2025,5,Central,Headphones,Accessories,13,1000,13000,1
3815,2025,11,South,Phone,Mobile,6,300,1800,2
3816,2023,10,Central,Camera,Electronics,1,300,300,4
3817,2023,1,West,Phone,Mobile,3,800,2400,4
3818,2025,3,South,Headphones,Accessories,2,1000,2000,3
3819,2023,4,East,Headphones,Accessories,10,150,1500,5
3820,2025,12,West,Camera,Electronics,8,800,6400,4
3821,2025,1,East,Smartwatch,Accessories,3,500,1500,1
3822,2022,9,East,Phone,Mobile,5,150,750,5
3823,2023,10,Central,Phone,Mobile,2,500,1000,2
3824,2023,7,North,Smartwatch,Accessories,2,150,300,1
3825,2024,5,North,Laptop,Computers,15,100,1500,4
3826,2024,12,South,Headphones,Accessories,3,100,300,1
3827,2023,5,North,Tablet,Mobile,12,100,1200,1
3828,2024,3,Central,Phone,Mobile,9,1000,9000,4
3829,2024,11,West,Phone,Mobile,1,800,800,3
3830,2024,1,East,Phone,Mobile,12,150,1800,5
3831,2022,9,South,Camera,Electronics,11,150,1650,2
3832,2022,10,West,Tablet,Mobile,14,200,2800,4
3833,2024,9,Central,Headphones,Accessories,10,100,1000,4
3834,2024,7,Central,Phone,Mobile,15,50,750,2
3835,2024,4,North,Laptop,Computers,2,1000,2000,4
3836,2022,9,West,Smartwatch,Accessories,7,800,5600,5
3837,2024,1,East,Tablet,Mobile,8,150,1200,2
3838,2022,12,South,Tablet,Mobile,8,300,2400,3
3839,2025,11,Central,Phone,Mobile,2,200,400,3
3840,2022,8,West,Headphones,Accessories,2,50,100,4
3841,2022,8,East,Phone,Mobile,11,150,1650,1
3842,2023,1,South,Phone,Mobile,7,100,700,3
3843,2023,9,West,Smartwatch,Accessories,12,100,1200,2
3844,2023,5,South,Phone,Mobile,8,50,400,3
3845,2024,9,Central,Tablet,Mobile,5,1000,5000,1
3846,2022,8,Central,Tablet,Mobile,8,800,6400,4
3847,2024,2,North,Phone,Mobile,13,200,2600,4
3848,2022,8,North,Headphones,Accessories,6,100,600,5
3849,2023,11,South,Tablet,Mobile,2,1000,2000,5
3850,2024,6,West,Smartwatch,Accessories,6,100,600,2
3851,2024,9,North,Tablet,Mobile,1,100,100,3
3852,2022,6,West,Tablet,Mobile,9,100,900,3
3853,2024,4,Central,Tablet,Mobile,12,800,9600,1
3854,2025,1,North,Headphones,Accessories,1,1000,1000,3
3855,2022,12,East,Laptop,Computers,10,200,2000,3
3856,2022,4,Central,Tablet,Mobile,2,300,600,5
3857,2022,11,South,Phone,Mobile,3,100,300,5
3858,2022,4,Central,Headphones,Accessories,7,150,1050,3
3859,2024,11,North,Smartwatch,Accessories,9,800,7200,4
3860,2023,7,East,Smartwatch,Accessories,9,50,450,2
3861,2022,7,East,Smartwatch,Accessories,12,500,6000,4
3862,2023,12,South,Camera,Electronics,10,200,2000,3
3863,2023,1,South,Camera,Electronics,7,150,1050,5
3864,2022,9,Central,Headphones,Accessories,5,300,1500,1
3865,2025,1,Central,Headphones,Accessories,8,50,400,2
3866,2022,9,East,Laptop,Computers,11,100,1100,2
3867,2023,7,West,Laptop,Computers,2,200,400,1
3868,2024,9,North,Laptop,Computers,6,300,1800,3
3869,2023,3,North,Phone,Mobile,13,800,10400,1
3870,2022,5,West,Smartwatch,Accessories,11,800,8800,2
3871,2023,10,West,Phone,Mobile,1,500,500,1
3872,2024,12,East,Headphones,Accessories,8,300,2400,3
3873,2023,11,South,Headphones,Accessories,12,50,600,1
3874,2024,7,North,Headphones,Accessories,13,100,1300,5
3875,2024,7,West,Smartwatch,Accessories,6,200,1200,4
3876,2023,4,East,Headphones,Accessories,3,800,2400,5
3877,2024,4,North,Headphones,Accessories,15,50,750,2
3878,2024,1,South,Camera,Electronics,7,100,700,3
3879,2022,4,West,Headphones,Accessories,14,1000,14000,5
3880,2022,7,South,Headphones,Accessories,1,500,500,1
3881,2025,1,East,Headphones,Accessories,7,200,1400,1
3882,2025,5,North,Phone,Mobile,12,100,1200,5
3883,2022,4,Central,Smartwatch,Accessories,10,100,1000,1
3884,2022,12,South,Smartwatch,Accessories,2,150,300,1
3885,2022,10,East,Phone,Mobile,6,150,900,3
3886,2025,6,Central,Phone,Mobile,12,200,2400,4
3887,2023,2,Central,Camera,Electronics,10,500,5000,2
3888,2025,1,South,Headphones,Accessories,1,50,50,4
3889,2024,11,East,Tablet,Mobile,15,1000,15000,3
3890,2022,6,East,Tablet,Mobile,11,150,1650,5
3891,2024,4,Central,Smartwatch,Accessories,5,300,1500,1
3892,2022,12,Central,Laptop,Computers,9,50,450,5
3893,2023,5,East,Headphones,Accessories,6,500,3000,3
3894,2023,10,East,Headphones,Accessories,7,150,1050,2
3895,2022,6,West,Laptop,Computers,8,1000,8000,4
3896,2022,7,South,Laptop,Computers,4,800,3200,3
3897,2025,1,East,Smartwatch,Accessories,7,50,350,4
3898,2025,1,South,Camera,Electronics,3,800,2400,2
3899,2024,9,East,Tablet,Mobile,13,100,1300,1
3900,2022,2,West,Laptop,Computers,6,200,1200,2
3901,2025,8,North,Camera,Electronics,12,100,1200,3
3902,2025,10,North,Headphones,Accessories,1,500,500,3
3903,2024,2,South,Phone,Mobile,3,300,900,2
3904,2025,10,East,Smartwatch,Accessories,6,300,1800,1
3905,2024,4,North,Camera,Electronics,7,300,2100,3
3906,2022,6,West,Camera,Electronics,15,1000,15000,1
3907,2025,7,East,Smartwatch,Accessories,15,100,1500,4
3908,2024,7,North,Smartwatch,Accessories,4,800,3200,5
3909,2025,5,Central,Phone,Mobile,4,500,2000,4
3910,2024,11,West,Headphones,Accessories,9,50,450,1
3911,2025,12,North,Phone,Mobile,4,1000,4000,5
3912,2022,10,South,Tablet,Mobile,4,50,200,2
3913,2025,8,South,Laptop,Computers,10,500,5000,2
3914,2025,4,South,Phone,Mobile,14,150,2100,2
3915,2024,5,North,Smartwatch,Accessories,14,800,11200,2
3916,2024,4,South,Smartwatch,Accessories,15,150,2250,4
3917,2024,3,West,Headphones,Accessories,7,150,1050,4
3918,2023,12,Central,Phone,Mobile,10,150,1500,3
3919,2023,4,South,Camera,Electronics,3,50,150,1
3920,2022,2,West,Smartwatch,Accessories,2,300,600,5
3921,2024,5,South,Phone,Mobile,4,150,600,2
3922,2023,10,North,Tablet,Mobile,8,100,800,4
3923,2022,6,East,Tablet,Mobile,14,500,7000,3
3924,2022,8,East,Phone,Mobile,15,800,12000,4
3925,2023,9,South,Smartwatch,Accessories,12,100,1200,1
3926,2024,4,South,Laptop,Computers,1,800,800,2
3927,2023,3,West,Phone,Mobile,13,800,10400,4
3928,2023,2,West,Headphones,Accessories,8,200,1600,5
3929,2025,5,West,Camera,Electronics,1,800,800,1
3930,2024,1,South,Headphones,Accessories,1,200,200,4
3931,2023,10,Central,Laptop,Computers,6,500,3000,3
3932,2022,12,North,Phone,Mobile,11,300,3300,4
3933,2023,8,East,Camera,Electronics,5,50,250,1
3934,2025,6,Central,Camera,Electronics,11,800,8800,2
3935,2023,6,Central,Headphones,Accessories,8,800,6400,1
3936,2022,1,South,Headphones,Accessories,14,150,2100,4
3937,2025,5,West,Phone,Mobile,13,500,6500,1
3938,2024,6,Central,Tablet,Mobile,10,1000,10000,4
3939,2022,9,South,Camera,Electronics,10,200,2000,5
3940,2024,10,North,Camera,Electronics,13,1000,13000,3
3941,2022,10,Central,Smartwatch,Accessories,15,800,12000,3
3942,2023,3,West,Tablet,Mobile,1,300,300,4
3943,2023,12,South,Tablet,Mobile,4,150,600,5
3944,2022,3,North,Tablet,Mobile,15,800,12000,2
3945,2022,6,Central,Camera,Electronics,9,100,900,3
3946,2023,5,North,Smartwatch,Accessories,15,500,7500,1
3947,2025,7,South,Camera,Electronics,2,150,300,2
3948,2025,5,South,Phone,Mobile,14,300,4200,2
3949,2025,2,Central,Tablet,Mobile,7,1000,7000,5
3950,2023,8,Central,Smartwatch,Accessories,3,150,450,5
3951,2024,11,Central,Camera,Electronics,8,50,400,3
3952,2025,12,North,Laptop,Computers,7,50,350,2
3953,2024,7,East,Camera,Electronics,12,300,3600,4
3954,2025,1,East,Camera,Electronics,10,300,3000,5
3955,2024,10,West,Headphones,Accessories,11,1000,11000,2
3956,2022,10,West,Camera,Electronics,9,200,1800,2
3957,2022,9,North,Phone,Mobile,7,100,700,5
3958,2025,7,South,Phone,Mobile,7,100,700,1
3959,2024,6,West,Laptop,Computers,7,500,3500,5
3960,2025,11,Central,Headphones,Accessories,5,500,2500,4
3961,2025,6,North,Tablet,Mobile,6,500,3000,2
3962,2024,1,North,Tablet,Mobile,8,800,6400,1
3963,2024,9,West,Headphones,Accessories,9,1000,9000,5
3964,2024,2,West,Phone,Mobile,5,50,250,4
3965,2022,3,South,Tablet,Mobile,5,500,2500,3
3966,2025,5,North,Tablet,Mobile,5,100,500,2
3967,2025,1,Central,Phone,Mobile,4,800,3200,2
3968,2022,12,North,Tablet,Mobile,14,1000,14000,4
3969,2023,1,Central,Laptop,Computers,4,800,3200,3
3970,2025,1,South,Tablet,Mobile,3,200,600,1
3971,2023,1,Central,Camera,Electronics,6,50,300,3
3972,2024,11,Central,Camera,Electronics,2,200,400,1
3973,2022,10,West,Smartwatch,Accessories,13,800,10400,5
3974,2023,5,East,Headphones,Accessories,14,1000,14000,2
3975,2023,6,West,Smartwatch,Accessories,5,100,500,5
3976,2024,6,North,Tablet,Mobile,9,50,450,4
3977,2025,5,Central,Phone,Mobile,6,800,4800,1
3978,2023,10,East,Smartwatch,Accessories,6,1000,6000,1
3979,2023,11,West,Tablet,Mobile,10,50,500,1
3980,2024,3,North,Phone,Mobile,12,300,3600,2
3981,2024,9,East,Laptop,Computers,6,150,900,5
3982,2024,3,North,Laptop,Computers,8,200,1600,2
3983,2025,8,East,Laptop,Computers,10,1000,10000,5
3984,2024,2,East,Headphones,Accessories,8,500,4000,1
3985,2024,11,Central,Smartwatch,Accessories,15,800,12000,2
3986,2024,11,Central,Phone,Mobile,1,150,150,4
3987,2022,10,West,Camera,Electronics,9,300,2700,2
3988,2023,7,North,Phone,Mobile,11,200,2200,3
3989,2024,3,West,Camera,Electronics,9,800,7200,4
3990,2022,8,South,Headphones,Accessories,5,200,1000,1
3991,2023,11,North,Headphones,Accessories,7,150,1050,3
3992,2025,9,Central,Laptop,Computers,13,100,1300,2
3993,2025,6,East,Tablet,Mobile,13,150,1950,5
3994,2025,3,South,Tablet,Mobile,7,50,350,2
3995,2023,11,West,Headphones,Accessories,12,150,1800,1
3996,2023,3,South,Headphones,Accessories,10,50,500,4
3997,2022,12,West,Camera,Electronics,14,50,700,3
3998,2022,11,Central,Tablet,Mobile,14,1000,14000,3
3999,2024,2,West,Headphones,Accessories,8,500,4000,4
4000,2023,10,Central,Headphones,Accessories,6,500,3000,1
4001,2025,12,South,Smartwatch,Accessories,9,50,450,4
4002,2022,6,West,Smartwatch,Accessories,2,500,1000,5
4003,2024,9,Central,Laptop,Computers,9,300,2700,4
4004,2024,9,Central,Phone,Mobile,7,200,1400,4
4005,2023,1,West,Headphones,Accessories,4,50,200,4
4006,2025,11,North,Laptop,Computers,3,200,600,2
4007,2024,12,North,Laptop,Computers,15,50,750,5
4008,2025,11,North,Smartwatch,Accessories,2,150,300,5
4009,2025,1,West,Phone,Mobile,14,50,700,4
4010,2022,1,West,Camera,Electronics,13,50,650,5
4011,2023,10,Central,Phone,Mobile,4,1000,4000,2
4012,2023,5,Central,Headphones,Accessories,9,200,1800,4
4013,2022,4,East,Camera,Electronics,5,1000,5000,1
4014,2025,9,Central,Headphones,Accessories,8,500,4000,4
4015,2023,6,East,Smartwatch,Accessories,13,200,2600,4
4016,2025,4,North,Laptop,Computers,13,1000,13000,2
4017,2022,6,East,Camera,Electronics,15,200,3000,3
4018,2025,11,North,Camera,Electronics,1,500,500,3
4019,2025,10,Central,Phone,Mobile,11,100,1100,2
4020,2024,1,East,Smartwatch,Accessories,5,300,1500,3
4021,2022,2,East,Smartwatch,Accessories,9,200,1800,1
4022,2022,11,North,Tablet,Mobile,15,1000,15000,2
4023,2022,4,West,Phone,Mobile,11,500,5500,5
4024,2025,9,Central,Headphones,Accessories,2,500,1000,1
4025,2025,10,West,Camera,Electronics,1,1000,1000,5
4026,2023,11,East,Laptop,Computers,14,150,2100,3
4027,2024,7,West,Tablet,Mobile,7,300,2100,5
4028,2025,12,West,Tablet,Mobile,1,200,200,3
4029,2023,3,Central,Laptop,Computers,2,800,1600,3
4030,2023,2,East,Headphones,Accessories,4,1000,4000,5
4031,2023,10,South,Headphones,Accessories,6,1000,6000,4
4032,2023,12,North,Phone,Mobile,2,800,1600,2
4033,2024,9,East,Smartwatch,Accessories,14,100,1400,3
4034,2023,3,East,Camera,Electronics,3,200,600,1
4035,2022,9,East,Headphones,Accessories,14,500,7000,3
4036,2025,1,West,Smartwatch,Accessories,4,800,3200,2
4037,2025,12,East,Tablet,Mobile,5,800,4000,4
4038,2024,12,Central,Phone,Mobile,12,100,1200,3
4039,2025,5,Central,Smartwatch,Accessories,5,100,500,1
4040,2022,6,North,Headphones,Accessories,2,1000,2000,2
4041,2025,10,Central,Phone,Mobile,2,100,200,1
4042,2022,4,East,Camera,Electronics,14,300,4200,3
4043,2022,12,Central,Camera,Electronics,8,800,6400,3
4044,2025,5,North,Smartwatch,Accessories,4,1000,4000,2
4045,2025,5,South,Smartwatch,Accessories,13,150,1950,2
4046,2025,11,East,Laptop,Computers,13,150,1950,1
4047,2023,2,Central,Smartwatch,Accessories,12,800,9600,2
4048,2025,2,Central,Headphones,Accessories,7,1000,7000,4
4049,2022,1,South,Headphones,Accessories,7,800,5600,3
4050,2024,3,North,Camera,Electronics,7,200,1400,2
4051,2024,10,Central,Phone,Mobile,3,200,600,5
4052,2025,7,Central,Laptop,Computers,2,200,400,2
4053,2022,2,West,Headphones,Accessories,8,500,4000,4
4054,2023,11,East,Smartwatch,Accessories,2,500,1000,3
4055,2024,1,Central,Headphones,Accessories,2,300,600,2
4056,2022,8,East,Phone,Mobile,4,500,2000,4
4057,2023,7,North,Tablet,Mobile,7,300,2100,1
4058,2025,3,West,Smartwatch,Accessories,7,200,1400,2
4059,2025,10,East,Laptop,Computers,10,500,5000,3
4060,2023,8,West,Smartwatch,Accessories,13,150,1950,4
4061,2024,10,North,Tablet,Mobile,13,100,1300,1
4062,2022,3,East,Phone,Mobile,15,500,7500,3
4063,2024,5,East,Laptop,Computers,12,200,2400,5
4064,2023,9,Central,Headphones,Accessories,8,150,1200,2
4065,2025,4,South,Smartwatch,Accessories,1,300,300,1
4066,2024,7,North,Tablet,Mobile,15,500,7500,3
4067,2023,3,East,Camera,Electronics,8,300,2400,1
4068,2025,10,East,Laptop,Computers,5,1000,5000,2
4069,2024,1,Central,Laptop,Computers,3,50,150,3
4070,2025,11,West,Tablet,Mobile,4,1000,4000,4
4071,2022,12,Central,Laptop,Computers,9,200,1800,3
4072,2022,12,Central,Smartwatch,Accessories,1,50,50,4
4073,2023,10,North,Phone,Mobile,2,300,600,3
4074,2023,7,West,Laptop,Computers,2,300,600,5
4075,2022,8,Central,Headphones,Accessories,3,100,300,1
4076,2022,10,West,Smartwatch,Accessories,8,100,800,5
4077,2023,6,West,Tablet,Mobile,7,300,2100,1
4078,2023,7,Central,Headphones,Accessories,11,50,550,2
4079,2024,5,South,Phone,Mobile,15,100,1500,2
4080,2022,3,South,Laptop,Computers,7,50,350,1
4081,2024,11,East,Phone,Mobile,9,800,7200,1
4082,2023,5,North,Camera,Electronics,6,150,900,1
4083,2022,7,West,Tablet,Mobile,13,150,1950,4
4084,2022,5,East,Laptop,Computers,2,500,1000,5
4085,2022,7,West,Smartwatch,Accessories,3,50,150,2
4086,2023,3,South,Phone,Mobile,14,150,2100,3
4087,2023,10,South,Laptop,Computers,1,500,500,2
4088,2024,7,South,Camera,Electronics,3,50,150,1
4089,2022,2,South,Laptop,Computers,11,50,550,3
4090,2023,10,North,Smartwatch,Accessories,5,200,1000,2
4091,2024,3,Central,Phone,Mobile,11,150,1650,4
4092,2023,4,Central,Laptop,Computers,13,200,2600,3
4093,2024,6,South,Tablet,Mobile,14,800,11200,2
4094,2024,5,Central,Tablet,Mobile,3,800,2400,4
4095,2023,5,Central,Headphones,Accessories,13,50,650,5
4096,2024,3,North,Headphones,Accessories,7,200,1400,5
4097,2025,11,West,Tablet,Mobile,4,800,3200,2
4098,2023,10,West,Tablet,Mobile,11,500,5500,2
4099,2024,12,South,Tablet,Mobile,7,100,700,4
4100,2022,5,West,Headphones,Accessories,6,500,3000,4
4101,2022,10,West,Phone,Mobile,6,200,1200,4
4102,2025,6,South,Tablet,Mobile,2,300,600,2
4103,2023,5,West,Headphones,Accessories,14,500,7000,3
4104,2023,6,South,Headphones,Accessories,7,500,3500,5
4105,2023,11,Central,Smartwatch,Accessories,12,800,9600,5
4106,2023,5,South,Tablet,Mobile,12,200,2400,4
4107,2024,2,East,Headphones,Accessories,15,150,2250,4
4108,2025,4,Central,Laptop,Computers,3,1000,3000,2
4109,2024,7,Central,Tablet,Mobile,5,200,1000,3
4110,2023,11,Central,Smartwatch,Accessories,12,800,9600,1
4111,2025,12,Central,Headphones,Accessories,13,100,1300,2
4112,2023,10,Central,Tablet,Mobile,10,1000,10000,5
4113,2022,6,South,Camera,Electronics,2,800,1600,5
4114,2023,12,West,Laptop,Computers,2,800,1600,1
4115,2025,4,West,Laptop,Computers,4,50,200,2
4116,2023,1,North,Headphones,Accessories,1,1000,1000,3
4117,2025,9,North,Smartwatch,Accessories,10,800,8000,5
4118,2023,2,South,Phone,Mobile,7,300,2100,1
4119,2024,8,West,Tablet,Mobile,7,200,1400,2
4120,2023,12,Central,Tablet,Mobile,11,300,3300,2
4121,2024,7,South,Headphones,Accessories,14,300,4200,2
4122,2023,12,Central,Smartwatch,Accessories,2,1000,2000,5
4123,2022,4,West,Camera,Electronics,15,300,4500,5
4124,2022,3,West,Tablet,Mobile,9,100,900,4
4125,2022,10,West,Camera,Electronics,5,1000,5000,4
4126,2023,4,East,Camera,Electronics,1,800,800,2
4127,2022,7,North,Smartwatch,Accessories,2,50,100,2
4128,2022,7,South,Tablet,Mobile,13,50,650,5
4129,2022,4,South,Smartwatch,Accessories,5,50,250,2
4130,2025,11,West,Tablet,Mobile,5,200,1000,4
4131,2024,9,North,Camera,Electronics,13,200,2600,3
4132,2022,12,North,Laptop,Computers,14,300,4200,1
4133,2022,2,East,Headphones,Accessories,8,200,1600,5
4134,2022,5,Central,Laptop,Computers,2,800,1600,5
4135,2022,1,East,Camera,Electronics,11,100,1100,2
4136,2025,2,West,Laptop,Computers,3,800,2400,5
4137,2022,4,East,Laptop,Computers,12,100,1200,2
4138,2024,9,East,Laptop,Computers,14,200,2800,3
4139,2022,4,East,Smartwatch,Accessories,5,150,750,2
4140,2025,10,North,Laptop,Computers,7,50,350,4
4141,2025,1,North,Smartwatch,Accessories,2,200,400,3
4142,2025,2,South,Headphones,Accessories,2,100,200,2
4143,2022,3,East,Camera,Electronics,2,300,600,4
4144,2023,9,Central,Camera,Electronics,14,50,700,1
4145,2023,9,West,Tablet,Mobile,2,100,200,3
4146,2022,10,South,Tablet,Mobile,3,1000,3000,4
4147,2025,7,East,Headphones,Accessories,14,500,7000,4
4148,2023,9,North,Phone,Mobile,10,100,1000,1
4149,2022,11,West,Camera,Electronics,8,300,2400,1
4150,2023,11,South,Smartwatch,Accessories,5,150,750,1
4151,2022,12,South,Tablet,Mobile,5,50,250,1
4152,2022,7,Central,Tablet,Mobile,4,500,2000,4
4153,2022,7,Central,Camera,Electronics,3,800,2400,3
4154,2024,3,West,Tablet,Mobile,6,150,900,3
4155,2024,5,West,Laptop,Computers,1,150,150,1
4156,2024,7,West,Camera,Electronics,8,300,2400,5
4157,2022,1,East,Tablet,Mobile,9,200,1800,1
4158,2025,8,East,Smartwatch,Accessories,11,500,5500,4
4159,2024,3,South,Phone,Mobile,6,500,3000,4
4160,2025,3,West,Camera,Electronics,12,100,1200,4
4161,2025,6,North,Phone,Mobile,13,500,6500,3
4162,2025,1,North,Headphones,Accessories,14,50,700,1
4163,2022,4,North,Tablet,Mobile,14,300,4200,4
4164,2023,5,North,Smartwatch,Accessories,11,800,8800,5
4165,2022,1,West,Headphones,Accessories,13,100,1300,4
4166,2024,2,West,Smartwatch,Accessories,10,50,500,2
4167,2025,7,South,Smartwatch,Accessories,3,50,150,2
4168,2022,6,South,Smartwatch,Accessories,12,100,1200,2
